prvCode,cityCode,areaCode,deptCode,liCode,tboxNo,candNo,tks,candVictor,tksRate,投票數,選舉人數
64,000,NA,350,NA,NA,1,68, ,0.82,8473,12162
64,000,NA,350,NA,NA,2,119, ,1.44,8473,12162
64,000,NA,350,NA,NA,3,3362, ,40.61,8473,12162
64,000,NA,350,NA,NA,4,4730,*,57.13,8473,12162
64,000,NA,360,NA,NA,1,9, ,0.64,1448,1594
64,000,NA,360,NA,NA,2,14, ,0.99,1448,1594
64,000,NA,360,NA,NA,3,860, ,60.91,1448,1594
64,000,NA,360,NA,NA,4,529,*,37.46,1448,1594
64,000,NA,370,NA,NA,1,25, ,0.94,2748,3404
64,000,NA,370,NA,NA,2,45, ,1.69,2748,3404
64,000,NA,370,NA,NA,3,1651, ,62.18,2748,3404
64,000,NA,370,NA,NA,4,934,*,35.18,2748,3404
64,000,NA,380,NA,NA,1,24, ,1.21,2048,2421
64,000,NA,380,NA,NA,2,21, ,1.06,2048,2421
64,000,NA,380,NA,NA,3,1133, ,56.99,2048,2421
64,000,NA,380,NA,NA,4,810,*,40.74,2048,2421
65,000,NA,NA,NA,NA,1,693976, ,37.58,1877186,3316517
65,000,NA,NA,NA,NA,2,1152555,*,62.42,1877186,3316517
65,000,NA,010,NA,NA,1,104381, ,40.2,264132,451072
65,000,NA,010,NA,NA,2,155252,*,59.8,264132,451072
65,000,NA,020,NA,NA,1,80174, ,43.91,185861,319770
65,000,NA,020,NA,NA,2,102421,*,56.09,185861,319770
65,000,NA,030,NA,NA,1,64825, ,32.75,201199,342192
65,000,NA,030,NA,NA,2,133107,*,67.25,201199,342192
65,000,NA,040,NA,NA,1,30817, ,30.47,102767,175828
65,000,NA,040,NA,NA,2,70337,*,69.53,102767,175828
65,000,NA,050,NA,NA,1,76923, ,41.17,189941,340775
65,000,NA,050,NA,NA,2,109914,*,58.83,189941,340775
65,000,NA,060,NA,NA,1,41773, ,29.31,144723,254934
65,000,NA,060,NA,NA,2,100768,*,70.69,144723,254934
65,000,NA,070,NA,NA,1,32151, ,39.72,82241,147303
65,000,NA,070,NA,NA,2,48797,*,60.28,82241,147303
65,000,NA,080,NA,NA,1,15727, ,38.69,41316,72376
65,000,NA,080,NA,NA,2,24927,*,61.31,41316,72376
65,000,NA,090,NA,NA,1,18125, ,37.08,49649,93094
65,000,NA,090,NA,NA,2,30755,*,62.92,49649,93094
65,000,NA,100,NA,NA,1,28648, ,34.51,84288,155852
65,000,NA,100,NA,NA,2,54376,*,65.49,84288,155852
65,000,NA,110,NA,NA,1,32246, ,34.64,94503,175020
65,000,NA,110,NA,NA,2,60836,*,65.36,94503,175020
65,000,NA,120,NA,NA,1,5840, ,32.52,18350,32915
65,000,NA,120,NA,NA,2,12120,*,67.48,18350,32915
65,000,NA,130,NA,NA,1,41084, ,38.72,107775,197795
65,000,NA,130,NA,NA,2,65017,*,61.28,107775,197795
65,000,NA,140,NA,NA,1,38658, ,44.09,89111,164290
65,000,NA,140,NA,NA,2,49023,*,55.91,89111,164290
65,000,NA,150,NA,NA,1,16489, ,40.24,41724,75855
65,000,NA,150,NA,NA,2,24483,*,59.76,41724,75855
65,000,NA,160,NA,NA,1,13827, ,39.66,35424,62281
65,000,NA,160,NA,NA,2,21033,*,60.34,35424,62281
65,000,NA,170,NA,NA,1,18059, ,35.89,50999,96248
65,000,NA,170,NA,NA,2,32258,*,64.11,50999,96248
65,000,NA,180,NA,NA,1,4087, ,35.39,11740,20193
65,000,NA,180,NA,NA,2,7461,*,64.61,11740,20193
65,000,NA,190,NA,NA,1,1774, ,44.62,4079,6498
65,000,NA,190,NA,NA,2,2202,*,55.38,4079,6498
65,000,NA,200,NA,NA,1,1859, ,44.53,4284,5879
65,000,NA,200,NA,NA,2,2316,*,55.47,4284,5879
65,000,NA,210,NA,NA,1,3503, ,33.17,10780,19306
65,000,NA,210,NA,NA,2,7057,*,66.83,10780,19306
65,000,NA,220,NA,NA,1,2112, ,34.41,6294,9687
65,000,NA,220,NA,NA,2,4026,*,65.59,6294,9687
65,000,NA,230,NA,NA,1,7020, ,37.69,18929,34151
65,000,NA,230,NA,NA,2,11608,*,62.31,18929,34151
65,000,NA,240,NA,NA,1,986, ,36.89,2743,3964
65,000,NA,240,NA,NA,2,1687,*,63.11,2743,3964
65,000,NA,250,NA,NA,1,1708, ,36.9,4732,7369
65,000,NA,250,NA,NA,2,2921,*,63.1,4732,7369
65,000,NA,260,NA,NA,1,2598, ,47.35,5600,10336
65,000,NA,260,NA,NA,2,2889,*,52.65,5600,10336
65,000,NA,270,NA,NA,1,3926, ,38.92,10284,18000
65,000,NA,270,NA,NA,2,6161,*,61.08,10284,18000
65,000,NA,280,NA,NA,1,3705, ,37.57,10037,18420
65,000,NA,280,NA,NA,2,6157,*,62.43,10037,18420
65,000,NA,290,NA,NA,1,951, ,26.44,3681,5114
65,000,NA,290,NA,NA,2,2646,*,73.56,3681,5114
66,000,NA,NA,NA,NA,1,23140, ,1.72,1364629,2274107
66,000,NA,NA,NA,NA,2,524224, ,38.93,1364629,2274107
66,000,NA,NA,NA,NA,3,799107,*,59.35,1364629,2274107
66,000,NA,010,NA,NA,1,126, ,1.67,7671,13521
66,000,NA,010,NA,NA,2,3231, ,42.73,7671,13521
66,000,NA,010,NA,NA,3,4205,*,55.61,7671,13521
66,000,NA,020,NA,NA,1,647, ,1.71,38281,63037
66,000,NA,020,NA,NA,2,15545, ,41.15,38281,63037
66,000,NA,020,NA,NA,3,21589,*,57.14,38281,63037
66,000,NA,030,NA,NA,1,1139, ,1.89,61057,102553
66,000,NA,030,NA,NA,2,22877, ,37.93,61057,102553
66,000,NA,030,NA,NA,3,36298,*,60.18,61057,102553
66,000,NA,040,NA,NA,1,864, ,1.64,53452,90086
66,000,NA,040,NA,NA,2,21167, ,40.11,53452,90086
66,000,NA,040,NA,NA,3,30741,*,58.25,53452,90086
66,000,NA,050,NA,NA,1,1147, ,1.69,68589,118882
66,000,NA,050,NA,NA,2,25143, ,37.09,68589,118882
66,000,NA,050,NA,NA,3,41492,*,61.21,68589,118882
66,000,NA,060,NA,NA,1,1708, ,1.68,103103,183033
66,000,NA,060,NA,NA,2,37021, ,36.33,103103,183033
66,000,NA,060,NA,NA,3,63173,*,61.99,103103,183033
66,000,NA,070,NA,NA,1,1441, ,1.81,80521,138694
66,000,NA,070,NA,NA,2,30409, ,38.25,80521,138694
66,000,NA,070,NA,NA,3,47655,*,59.94,80521,138694
66,000,NA,080,NA,NA,1,2034, ,1.54,133552,235986
66,000,NA,080,NA,NA,2,46812, ,35.42,133552,235986
66,000,NA,080,NA,NA,3,83304,*,63.04,133552,235986
66,000,NA,090,NA,NA,1,1469, ,1.79,83158,132286
66,000,NA,090,NA,NA,2,33736, ,41.14,83158,132286
66,000,NA,090,NA,NA,3,46807,*,57.07,83158,132286
66,000,NA,100,NA,NA,1,430, ,1.63,26957,40912
66,000,NA,100,NA,NA,2,8341, ,31.54,26957,40912
66,000,NA,100,NA,NA,3,17671,*,66.83,26957,40912
66,000,NA,110,NA,NA,1,506, ,1.31,39260,60242
66,000,NA,110,NA,NA,2,17446, ,45.1,39260,60242
66,000,NA,110,NA,NA,3,20730,*,53.59,39260,60242
66,000,NA,120,NA,NA,1,708, ,1.52,47284,72612
66,000,NA,120,NA,NA,2,22854, ,49.06,47284,72612
66,000,NA,120,NA,NA,3,23021,*,49.42,47284,72612
66,000,NA,130,NA,NA,1,805, ,1.71,47675,75295
66,000,NA,130,NA,NA,2,19535, ,41.57,47675,75295
66,000,NA,130,NA,NA,3,26653,*,56.72,47675,75295
66,000,NA,140,NA,NA,1,498, ,1.68,30132,47647
66,000,NA,140,NA,NA,2,14124, ,47.67,30132,47647
66,000,NA,140,NA,NA,3,15009,*,50.65,30132,47647
66,000,NA,150,NA,NA,1,507, ,1.81,28371,43678
66,000,NA,150,NA,NA,2,10435, ,37.33,28371,43678
66,000,NA,150,NA,NA,3,17009,*,60.85,28371,43678
66,000,NA,160,NA,NA,1,539, ,1.64,33231,53056
66,000,NA,160,NA,NA,2,14081, ,42.96,33231,53056
66,000,NA,160,NA,NA,3,18155,*,55.39,33231,53056
66,000,NA,170,NA,NA,1,840, ,1.61,52734,88683
66,000,NA,170,NA,NA,2,19925, ,38.25,52734,88683
66,000,NA,170,NA,NA,3,31328,*,60.14,52734,88683
66,000,NA,180,NA,NA,1,859, ,1.92,45290,76112
66,000,NA,180,NA,NA,2,16129, ,36.09,45290,76112
66,000,NA,180,NA,NA,3,27697,*,61.98,45290,76112
66,000,NA,190,NA,NA,1,214, ,1.63,13389,19883
66,000,NA,190,NA,NA,2,4638, ,35.33,13389,19883
66,000,NA,190,NA,NA,3,8277,*,63.04,13389,19883
66,000,NA,200,NA,NA,1,133, ,1.66,8128,12186
66,000,NA,200,NA,NA,2,2678, ,33.46,8128,12186
66,000,NA,200,NA,NA,3,5192,*,64.88,8128,12186
66,000,NA,210,NA,NA,1,227, ,1.33,17367,26147
66,000,NA,210,NA,NA,2,6779, ,39.63,17367,26147
66,000,NA,210,NA,NA,3,10098,*,59.04,17367,26147
66,000,NA,220,NA,NA,1,145, ,1.4,10602,15646
66,000,NA,220,NA,NA,2,4641, ,44.76,10602,15646
66,000,NA,220,NA,NA,3,5583,*,53.84,10602,15646
66,000,NA,230,NA,NA,1,691, ,1.81,38654,62727
66,000,NA,230,NA,NA,2,14738, ,38.61,38654,62727
66,000,NA,230,NA,NA,3,22739,*,59.58,38654,62727
66,000,NA,240,NA,NA,1,551, ,1.89,29656,46385
66,000,NA,240,NA,NA,2,11030, ,37.77,29656,46385
66,000,NA,240,NA,NA,3,17621,*,60.34,29656,46385
66,000,NA,250,NA,NA,1,721, ,1.93,38023,63070
66,000,NA,250,NA,NA,2,15437, ,41.26,38023,63070
66,000,NA,250,NA,NA,3,21260,*,56.82,38023,63070
66,000,NA,260,NA,NA,1,579, ,1.71,34432,53585
66,000,NA,260,NA,NA,2,12589, ,37.09,34432,53585
66,000,NA,260,NA,NA,3,20770,*,61.2,34432,53585
66,000,NA,270,NA,NA,1,1609, ,1.84,88445,159004
66,000,NA,270,NA,NA,2,33350, ,38.21,88445,159004
66,000,NA,270,NA,NA,3,52324,*,59.95,88445,159004
66,000,NA,280,NA,NA,1,1917, ,1.96,99000,169873
66,000,NA,280,NA,NA,2,38099, ,38.97,99000,169873
66,000,NA,280,NA,NA,3,57743,*,59.07,99000,169873
66,000,NA,290,NA,NA,1,86, ,1.33,6615,9286
66,000,NA,290,NA,NA,2,1434, ,22.12,6615,9286
66,000,NA,290,NA,NA,3,4963,*,76.55,6615,9286
67,000,NA,NA,NA,NA,1,38697, ,4.35,908533,1548203
67,000,NA,NA,NA,NA,2,24606, ,2.77,908533,1548203
67,000,NA,NA,NA,NA,3,387731, ,43.63,908533,1548203
67,000,NA,NA,NA,NA,4,3956, ,0.45,908533,1548203
67,000,NA,NA,NA,NA,5,433684,*,48.8,908533,1548203
67,000,NA,010,NA,NA,1,1320, ,3.86,35000,62078
67,000,NA,010,NA,NA,2,1142, ,3.34,35000,62078
67,000,NA,010,NA,NA,3,16662, ,48.7,35000,62078
67,000,NA,010,NA,NA,4,144, ,0.42,35000,62078
67,000,NA,010,NA,NA,5,14945,*,43.68,35000,62078
67,000,NA,020,NA,NA,1,434, ,3.47,12934,21122
67,000,NA,020,NA,NA,2,437, ,3.49,12934,21122
67,000,NA,020,NA,NA,3,4992, ,39.88,12934,21122
67,000,NA,020,NA,NA,4,81, ,0.65,12934,21122
67,000,NA,020,NA,NA,5,6572,*,52.51,12934,21122
67,000,NA,030,NA,NA,1,385, ,2.82,14168,23116
67,000,NA,030,NA,NA,2,409, ,3,14168,23116
67,000,NA,030,NA,NA,3,5351, ,39.21,14168,23116
67,000,NA,030,NA,NA,4,116, ,0.85,14168,23116
67,000,NA,030,NA,NA,5,7385,*,54.12,14168,23116
67,000,NA,040,NA,NA,1,420, ,3.84,11261,17941
67,000,NA,040,NA,NA,2,440, ,4.02,11261,17941
67,000,NA,040,NA,NA,3,4432, ,40.53,11261,17941
67,000,NA,040,NA,NA,4,89, ,0.81,11261,17941
67,000,NA,040,NA,NA,5,5554,*,50.79,11261,17941
67,000,NA,050,NA,NA,1,379, ,3.17,12404,19369
67,000,NA,050,NA,NA,2,362, ,3.03,12404,19369
67,000,NA,050,NA,NA,3,4708, ,39.34,12404,19369
67,000,NA,050,NA,NA,4,88, ,0.74,12404,19369
67,000,NA,050,NA,NA,5,6429,*,53.73,12404,19369
67,000,NA,060,NA,NA,1,232, ,2.44,9849,17209
67,000,NA,060,NA,NA,2,316, ,3.33,9849,17209
67,000,NA,060,NA,NA,3,4090, ,43.09,9849,17209
67,000,NA,060,NA,NA,4,82, ,0.86,9849,17209
67,000,NA,060,NA,NA,5,4772,*,50.27,9849,17209
67,000,NA,070,NA,NA,1,980, ,4.57,21966,36423
67,000,NA,070,NA,NA,2,580, ,2.71,21966,36423
67,000,NA,070,NA,NA,3,7322, ,34.17,21966,36423
67,000,NA,070,NA,NA,4,73, ,0.34,21966,36423
67,000,NA,070,NA,NA,5,12474,*,58.21,21966,36423
67,000,NA,080,NA,NA,1,479, ,3.89,12717,19697
67,000,NA,080,NA,NA,2,344, ,2.79,12717,19697
67,000,NA,080,NA,NA,3,5300, ,43,12717,19697
67,000,NA,080,NA,NA,4,43, ,0.35,12717,19697
67,000,NA,080,NA,NA,5,6161,*,49.98,12717,19697
67,000,NA,090,NA,NA,1,444, ,3.96,11596,18297
67,000,NA,090,NA,NA,2,349, ,3.12,11596,18297
67,000,NA,090,NA,NA,3,4555, ,40.67,11596,18297
67,000,NA,090,NA,NA,4,28, ,0.25,11596,18297
67,000,NA,090,NA,NA,5,5823,*,52,11596,18297
67,000,NA,100,NA,NA,1,515, ,4.57,11592,18070
67,000,NA,100,NA,NA,2,354, ,3.14,11592,18070
67,000,NA,100,NA,NA,3,3978, ,35.29,11592,18070
67,000,NA,100,NA,NA,4,29, ,0.26,11592,18070
67,000,NA,100,NA,NA,5,6397,*,56.75,11592,18070
67,000,NA,110,NA,NA,1,188, ,3.71,5191,7955
67,000,NA,110,NA,NA,2,149, ,2.94,5191,7955
67,000,NA,110,NA,NA,3,2198, ,43.42,5191,7955
67,000,NA,110,NA,NA,4,26, ,0.51,5191,7955
67,000,NA,110,NA,NA,5,2501,*,49.41,5191,7955
67,000,NA,120,NA,NA,1,1293, ,4.74,27897,48798
67,000,NA,120,NA,NA,2,788, ,2.89,27897,48798
67,000,NA,120,NA,NA,3,11207, ,41.05,27897,48798
67,000,NA,120,NA,NA,4,192, ,0.7,27897,48798
67,000,NA,120,NA,NA,5,13818,*,50.62,27897,48798
67,000,NA,130,NA,NA,1,464, ,3.75,12652,21588
67,000,NA,130,NA,NA,2,346, ,2.79,12652,21588
67,000,NA,130,NA,NA,3,5445, ,43.96,12652,21588
67,000,NA,130,NA,NA,4,86, ,0.69,12652,21588
67,000,NA,130,NA,NA,5,6046,*,48.81,12652,21588
67,000,NA,140,NA,NA,1,450, ,3.8,12192,21211
67,000,NA,140,NA,NA,2,332, ,2.8,12192,21211
67,000,NA,140,NA,NA,3,4546, ,38.34,12192,21211
67,000,NA,140,NA,NA,4,75, ,0.63,12192,21211
67,000,NA,140,NA,NA,5,6453,*,54.43,12192,21211
67,000,NA,150,NA,NA,1,486, ,4.39,11452,18859
67,000,NA,150,NA,NA,2,358, ,3.23,11452,18859
67,000,NA,150,NA,NA,3,4504, ,40.67,11452,18859
67,000,NA,150,NA,NA,4,97, ,0.88,11452,18859
67,000,NA,150,NA,NA,5,5630,*,50.84,11452,18859
67,000,NA,160,NA,NA,1,437, ,4.13,10918,16775
67,000,NA,160,NA,NA,2,343, ,3.24,10918,16775
67,000,NA,160,NA,NA,3,3966, ,37.47,10918,16775
67,000,NA,160,NA,NA,4,88, ,0.83,10918,16775
67,000,NA,160,NA,NA,5,5750,*,54.33,10918,16775
67,000,NA,170,NA,NA,1,299, ,4.84,6428,9166
67,000,NA,170,NA,NA,2,201, ,3.26,6428,9166
67,000,NA,170,NA,NA,3,2965, ,48.02,6428,9166
67,000,NA,170,NA,NA,4,51, ,0.83,6428,9166
67,000,NA,170,NA,NA,5,2659,*,43.06,6428,9166
67,000,NA,180,NA,NA,1,1089, ,5.21,21294,36152
67,000,NA,180,NA,NA,2,521, ,2.49,21294,36152
67,000,NA,180,NA,NA,3,9637, ,46.11,21294,36152
67,000,NA,180,NA,NA,4,68, ,0.33,21294,36152
67,000,NA,180,NA,NA,5,9587,*,45.87,21294,36152
67,000,NA,190,NA,NA,1,1186, ,5.22,23191,41024
67,000,NA,190,NA,NA,2,655, ,2.89,23191,41024
67,000,NA,190,NA,NA,3,8923, ,39.3,23191,41024
67,000,NA,190,NA,NA,4,81, ,0.36,23191,41024
67,000,NA,190,NA,NA,5,11858,*,52.23,23191,41024
67,000,NA,200,NA,NA,1,1325, ,7.34,18358,30514
67,000,NA,200,NA,NA,2,446, ,2.47,18358,30514
67,000,NA,200,NA,NA,3,7161, ,39.69,18358,30514
67,000,NA,200,NA,NA,4,69, ,0.38,18358,30514
67,000,NA,200,NA,NA,5,9041,*,50.11,18358,30514
67,000,NA,210,NA,NA,1,764, ,4.79,16440,25331
67,000,NA,210,NA,NA,2,479, ,3,16440,25331
67,000,NA,210,NA,NA,3,6402, ,40.11,16440,25331
67,000,NA,210,NA,NA,4,70, ,0.44,16440,25331
67,000,NA,210,NA,NA,5,8248,*,51.67,16440,25331
67,000,NA,220,NA,NA,1,161, ,4.13,4024,6190
67,000,NA,220,NA,NA,2,128, ,3.28,4024,6190
67,000,NA,220,NA,NA,3,1715, ,43.99,4024,6190
67,000,NA,220,NA,NA,4,19, ,0.49,4024,6190
67,000,NA,220,NA,NA,5,1876,*,48.11,4024,6190
67,000,NA,230,NA,NA,1,223, ,3.3,6908,11559
67,000,NA,230,NA,NA,2,155, ,2.29,6908,11559
67,000,NA,230,NA,NA,3,3765, ,55.7,6908,11559
67,000,NA,230,NA,NA,4,17, ,0.25,6908,11559
67,000,NA,230,NA,NA,5,2599,*,38.45,6908,11559
67,000,NA,240,NA,NA,1,133, ,2.59,5275,7946
67,000,NA,240,NA,NA,2,92, ,1.79,5275,7946
67,000,NA,240,NA,NA,3,2914, ,56.68,5275,7946
67,000,NA,240,NA,NA,4,16, ,0.31,5275,7946
67,000,NA,240,NA,NA,5,1986,*,38.63,5275,7946
67,000,NA,250,NA,NA,1,124, ,2.64,4797,7255
67,000,NA,250,NA,NA,2,106, ,2.26,4797,7255
67,000,NA,250,NA,NA,3,2497, ,53.16,4797,7255
67,000,NA,250,NA,NA,4,13, ,0.28,4797,7255
67,000,NA,250,NA,NA,5,1957,*,41.66,4797,7255
67,000,NA,260,NA,NA,1,84, ,3.06,2828,4018
67,000,NA,260,NA,NA,2,75, ,2.74,2828,4018
67,000,NA,260,NA,NA,3,1182, ,43.11,2828,4018
67,000,NA,260,NA,NA,4,7, ,0.26,2828,4018
67,000,NA,260,NA,NA,5,1394,*,50.84,2828,4018
67,000,NA,270,NA,NA,1,1416, ,3.86,37469,64586
67,000,NA,270,NA,NA,2,1013, ,2.76,37469,64586
67,000,NA,270,NA,NA,3,16142, ,44.02,37469,64586
67,000,NA,270,NA,NA,4,138, ,0.38,37469,64586
67,000,NA,270,NA,NA,5,17959,*,48.98,37469,64586
67,000,NA,280,NA,NA,1,1521, ,4.63,33558,56227
67,000,NA,280,NA,NA,2,882, ,2.68,33558,56227
67,000,NA,280,NA,NA,3,13301, ,40.45,33558,56227
67,000,NA,280,NA,NA,4,130, ,0.4,33558,56227
67,000,NA,280,NA,NA,5,17051,*,51.85,33558,56227
67,000,NA,290,NA,NA,1,711, ,3.89,18733,28957
67,000,NA,290,NA,NA,2,602, ,3.29,18733,28957
67,000,NA,290,NA,NA,3,7574, ,41.42,18733,28957
67,000,NA,290,NA,NA,4,87, ,0.48,18733,28957
67,000,NA,290,NA,NA,5,9311,*,50.92,18733,28957
67,000,NA,300,NA,NA,1,64, ,2.7,2441,3367
67,000,NA,300,NA,NA,2,58, ,2.45,2441,3367
67,000,NA,300,NA,NA,3,1086, ,45.84,2441,3367
67,000,NA,300,NA,NA,4,15, ,0.63,2441,3367
67,000,NA,300,NA,NA,5,1146,*,48.37,2441,3367
67,000,NA,310,NA,NA,1,4751, ,4.46,108381,192041
67,000,NA,310,NA,NA,2,2994, ,2.81,108381,192041
67,000,NA,310,NA,NA,3,49190, ,46.19,108381,192041
67,000,NA,310,NA,NA,4,396, ,0.37,108381,192041
67,000,NA,310,NA,NA,5,49158,*,46.16,108381,192041
67,000,NA,320,NA,NA,1,3760, ,4.61,82960,145871
67,000,NA,320,NA,NA,2,1848, ,2.26,82960,145871
67,000,NA,320,NA,NA,3,39315, ,48.18,82960,145871
67,000,NA,320,NA,NA,4,274, ,0.34,82960,145871
67,000,NA,320,NA,NA,5,36395,*,44.61,82960,145871
67,000,NA,330,NA,NA,1,2372, ,4,60503,104540
67,000,NA,330,NA,NA,2,1630, ,2.75,60503,104540
67,000,NA,330,NA,NA,3,24462, ,41.26,60503,104540
67,000,NA,330,NA,NA,4,229, ,0.39,60503,104540
67,000,NA,330,NA,NA,5,30591,*,51.6,60503,104540
67,000,NA,340,NA,NA,1,2556, ,4.4,59176,105453
67,000,NA,340,NA,NA,2,1373, ,2.36,59176,105453
67,000,NA,340,NA,NA,3,27682, ,47.6,59176,105453
67,000,NA,340,NA,NA,4,248, ,0.43,59176,105453
67,000,NA,340,NA,NA,5,26291,*,45.21,59176,105453
67,000,NA,350,NA,NA,1,4473, ,4.69,97554,161423
67,000,NA,350,NA,NA,2,2704, ,2.83,97554,161423
67,000,NA,350,NA,NA,3,40659, ,42.63,97554,161423
67,000,NA,350,NA,NA,4,418, ,0.44,97554,161423
67,000,NA,350,NA,NA,5,47130,*,49.41,97554,161423
67,000,NA,360,NA,NA,1,1223, ,4.23,29424,55962
67,000,NA,360,NA,NA,2,804, ,2.78,29424,55962
67,000,NA,360,NA,NA,3,13003, ,44.99,29424,55962
67,000,NA,360,NA,NA,4,140, ,0.48,29424,55962
67,000,NA,360,NA,NA,5,13735,*,47.52,29424,55962
67,000,NA,370,NA,NA,1,1556, ,4.53,35002,62113
67,000,NA,370,NA,NA,2,791, ,2.3,35002,62113
67,000,NA,370,NA,NA,3,14900, ,43.34,35002,62113
67,000,NA,370,NA,NA,4,133, ,0.39,35002,62113
67,000,NA,370,NA,NA,5,17002,*,49.45,35002,62113
68,000,NA,NA,NA,NA,1,557572,*,52.02,1085225,1825127
68,000,NA,NA,NA,NA,2,54926, ,5.12,1085225,1825127
68,000,NA,NA,NA,NA,3,428983, ,40.03,1085225,1825127
68,000,NA,NA,NA,NA,4,30282, ,2.83,1085225,1825127
68,000,NA,010,NA,NA,1,109064,*,51.34,214769,366627
68,000,NA,010,NA,NA,2,10848, ,5.11,214769,366627
68,000,NA,010,NA,NA,3,85299, ,40.15,214769,366627
68,000,NA,010,NA,NA,4,7225, ,3.4,214769,366627
68,000,NA,020,NA,NA,1,111180,*,55.18,203743,338619
68,000,NA,020,NA,NA,2,10392, ,5.16,203743,338619
68,000,NA,020,NA,NA,3,75352, ,37.4,203743,338619
68,000,NA,020,NA,NA,4,4563, ,2.26,203743,338619
68,000,NA,030,NA,NA,1,21222,*,47.17,45612,77228
68,000,NA,030,NA,NA,2,1936, ,4.3,45612,77228
68,000,NA,030,NA,NA,3,20520, ,45.61,45612,77228
68,000,NA,030,NA,NA,4,1310, ,2.91,45612,77228
68,000,NA,040,NA,NA,1,44867,*,55.81,81380,141846
68,000,NA,040,NA,NA,2,4192, ,5.21,81380,141846
68,000,NA,040,NA,NA,3,29237, ,36.37,81380,141846
68,000,NA,040,NA,NA,4,2093, ,2.6,81380,141846
68,000,NA,050,NA,NA,1,36301,*,46.28,79486,130434
68,000,NA,050,NA,NA,2,4392, ,5.6,79486,130434
68,000,NA,050,NA,NA,3,35615, ,45.41,79486,130434
68,000,NA,050,NA,NA,4,2124, ,2.71,79486,130434
68,000,NA,060,NA,NA,1,18024,*,46.03,39758,69701
68,000,NA,060,NA,NA,2,2117, ,5.41,39758,69701
68,000,NA,060,NA,NA,3,17658, ,45.09,39758,69701
68,000,NA,060,NA,NA,4,1361, ,3.48,39758,69701
68,000,NA,070,NA,NA,1,37636,*,49.5,76941,138494
68,000,NA,070,NA,NA,2,4432, ,5.83,76941,138494
68,000,NA,070,NA,NA,3,32041, ,42.14,76941,138494
68,000,NA,070,NA,NA,4,1927, ,2.53,76941,138494
68,000,NA,080,NA,NA,1,51779,*,52.54,99935,168451
68,000,NA,080,NA,NA,2,4835, ,4.91,99935,168451
68,000,NA,080,NA,NA,3,39187, ,39.76,99935,168451
68,000,NA,080,NA,NA,4,2750, ,2.79,99935,168451
68,000,NA,090,NA,NA,1,35392,*,58.45,61341,101501
68,000,NA,090,NA,NA,2,2667, ,4.4,61341,101501
68,000,NA,090,NA,NA,3,21006, ,34.69,61341,101501
68,000,NA,090,NA,NA,4,1488, ,2.46,61341,101501
68,000,NA,100,NA,NA,1,59234,*,54.04,110886,182430
68,000,NA,100,NA,NA,2,5668, ,5.17,110886,182430
68,000,NA,100,NA,NA,3,41868, ,38.2,110886,182430
68,000,NA,100,NA,NA,4,2841, ,2.59,110886,182430
68,000,NA,110,NA,NA,1,12560,*,46.32,27578,41069
68,000,NA,110,NA,NA,2,1330, ,4.9,27578,41069
68,000,NA,110,NA,NA,3,12224, ,45.08,27578,41069
68,000,NA,110,NA,NA,4,1002, ,3.7,27578,41069
68,000,NA,120,NA,NA,1,15401,*,42.84,36554,58603
68,000,NA,120,NA,NA,2,1859, ,5.17,36554,58603
68,000,NA,120,NA,NA,3,17253, ,47.99,36554,58603
68,000,NA,120,NA,NA,4,1436, ,3.99,36554,58603
68,000,NA,130,NA,NA,1,4912,*,69.62,7242,10124
68,000,NA,130,NA,NA,2,258, ,3.66,7242,10124
68,000,NA,130,NA,NA,3,1723, ,24.42,7242,10124
68,000,NA,130,NA,NA,4,162, ,2.3,7242,10124
