prvCode,cityCode,deptCode,liCode,COUNTYNAME,TOWNNAME,VILLNAME
10,009,060,016,雲林縣,北港鎮,新街里
10,009,060,017,雲林縣,北港鎮,劉厝里
10,009,060,018,雲林縣,北港鎮,府番里
10,009,060,019,雲林縣,北港鎮,草湖里
10,009,060,020,雲林縣,北港鎮,溝皂里
10,009,060,021,雲林縣,北港鎮,後溝里
10,009,060,022,雲林縣,北港鎮,番溝里
10,009,060,023,雲林縣,北港鎮,大北里
10,009,060,024,雲林縣,北港鎮,好收里
10,009,060,025,雲林縣,北港鎮,樹腳里
10,009,060,026,雲林縣,北港鎮,扶朝里
10,009,060,027,雲林縣,北港鎮,水埔里
10,009,060,028,雲林縣,北港鎮,新厝里
10,009,070,001,雲林縣,古坑鄉,水碓村
10,009,070,002,雲林縣,古坑鄉,田心村
10,009,070,003,雲林縣,古坑鄉,高林村
10,009,070,004,雲林縣,古坑鄉,荷苞村
10,009,070,005,雲林縣,古坑鄉,東和村
10,009,070,006,雲林縣,古坑鄉,新庄村
10,009,070,007,雲林縣,古坑鄉,棋盤村
10,009,070,008,雲林縣,古坑鄉,華山村
10,009,070,009,雲林縣,古坑鄉,華南村
10,009,070,010,雲林縣,古坑鄉,永光村
10,009,070,011,雲林縣,古坑鄉,桂林村
10,009,070,012,雲林縣,古坑鄉,崁腳村
10,009,070,013,雲林縣,古坑鄉,樟湖村
10,009,070,014,雲林縣,古坑鄉,草嶺村
10,009,070,015,雲林縣,古坑鄉,永昌村
10,009,070,016,雲林縣,古坑鄉,麻園村
10,009,070,017,雲林縣,古坑鄉,古坑村
10,009,070,018,雲林縣,古坑鄉,朝陽村
10,009,070,019,雲林縣,古坑鄉,西平村
10,009,070,020,雲林縣,古坑鄉,湳仔村
10,009,080,001,雲林縣,大埤鄉,北和村
10,009,080,002,雲林縣,大埤鄉,南和村
10,009,080,003,雲林縣,大埤鄉,大德村
10,009,080,004,雲林縣,大埤鄉,松竹村
10,009,080,005,雲林縣,大埤鄉,尚義村
10,009,080,006,雲林縣,大埤鄉,嘉興村
10,009,080,007,雲林縣,大埤鄉,豐田村
10,009,080,008,雲林縣,大埤鄉,三結村
10,009,080,009,雲林縣,大埤鄉,吉田村
10,009,080,010,雲林縣,大埤鄉,豐岡村
10,009,080,011,雲林縣,大埤鄉,聯美村
10,009,080,012,雲林縣,大埤鄉,怡然村
10,009,080,013,雲林縣,大埤鄉,北鎮村
10,009,080,014,雲林縣,大埤鄉,興安村
10,009,080,015,雲林縣,大埤鄉,西鎮村
10,009,090,001,雲林縣,莿桐鄉,莿桐村
10,009,090,002,雲林縣,莿桐鄉,甘厝村
10,009,090,003,雲林縣,莿桐鄉,甘西村
10,009,090,004,雲林縣,莿桐鄉,興桐村
10,009,090,005,雲林縣,莿桐鄉,義和村
10,009,090,006,雲林縣,莿桐鄉,埔子村
10,009,090,007,雲林縣,莿桐鄉,大美村
10,009,090,008,雲林縣,莿桐鄉,埔尾村
10,009,090,009,雲林縣,莿桐鄉,饒平村
10,009,090,010,雲林縣,莿桐鄉,興貴村
10,009,090,011,雲林縣,莿桐鄉,四合村
10,009,090,012,雲林縣,莿桐鄉,麻園村
10,009,090,013,雲林縣,莿桐鄉,五華村
10,009,090,014,雲林縣,莿桐鄉,六合村
10,009,100,001,雲林縣,林內鄉,林南村
10,009,100,002,雲林縣,林內鄉,林中村
10,009,100,003,雲林縣,林內鄉,林北村
10,009,100,004,雲林縣,林內鄉,坪頂村
10,009,100,005,雲林縣,林內鄉,林茂村
10,009,100,006,雲林縣,林內鄉,九芎村
10,009,100,007,雲林縣,林內鄉,湖本村
10,009,100,008,雲林縣,林內鄉,烏塗村
10,009,100,009,雲林縣,林內鄉,烏麻村
10,009,100,010,雲林縣,林內鄉,重興村
10,009,110,001,雲林縣,二崙鄉,崙東村
10,009,110,002,雲林縣,二崙鄉,崙西村
10,009,110,003,雲林縣,二崙鄉,來惠村
10,009,110,004,雲林縣,二崙鄉,三和村
10,009,110,005,雲林縣,二崙鄉,湳仔村
10,009,110,006,雲林縣,二崙鄉,田尾村
10,009,110,007,雲林縣,二崙鄉,定安村
10,009,110,008,雲林縣,二崙鄉,大華村
10,009,110,009,雲林縣,二崙鄉,義庄村
10,009,110,010,雲林縣,二崙鄉,楊賢村
10,009,110,011,雲林縣,二崙鄉,港後村
10,009,110,012,雲林縣,二崙鄉,大義村
10,009,110,013,雲林縣,二崙鄉,油車村
10,009,110,014,雲林縣,二崙鄉,大庄村
10,009,110,015,雲林縣,二崙鄉,庄西村
10,009,110,016,雲林縣,二崙鄉,大同村
10,009,110,017,雲林縣,二崙鄉,復興村
10,009,110,018,雲林縣,二崙鄉,永定村
10,009,120,001,雲林縣,崙背鄉,東明村
10,009,120,002,雲林縣,崙背鄉,西榮村
10,009,120,003,雲林縣,崙背鄉,南陽村
10,009,120,004,雲林縣,崙背鄉,崙前村
10,009,120,005,雲林縣,崙背鄉,羅厝村
10,009,120,006,雲林縣,崙背鄉,港尾村
10,009,120,007,雲林縣,崙背鄉,阿勸村
10,009,120,008,雲林縣,崙背鄉,五魁村
10,009,120,009,雲林縣,崙背鄉,大有村
10,009,120,010,雲林縣,崙背鄉,豐榮村
10,009,120,011,雲林縣,崙背鄉,草湖村
10,009,120,012,雲林縣,崙背鄉,舊庄村
10,009,120,013,雲林縣,崙背鄉,水尾村
10,009,120,014,雲林縣,崙背鄉,枋南村
10,009,130,001,雲林縣,麥寮鄉,麥津村
10,009,130,002,雲林縣,麥寮鄉,麥豐村
10,009,130,003,雲林縣,麥寮鄉,瓦磘村
10,009,130,004,雲林縣,麥寮鄉,興華村
10,009,130,005,雲林縣,麥寮鄉,崙後村
10,009,130,006,雲林縣,麥寮鄉,後安村
10,009,130,007,雲林縣,麥寮鄉,海豐村
10,009,130,008,雲林縣,麥寮鄉,三盛村
10,009,130,009,雲林縣,麥寮鄉,橋頭村
10,009,130,010,雲林縣,麥寮鄉,新吉村
10,009,130,011,雲林縣,麥寮鄉,施厝村
10,009,130,012,雲林縣,麥寮鄉,雷厝村
10,009,130,013,雲林縣,麥寮鄉,中興村
10,009,140,001,雲林縣,東勢鄉,東南村
10,009,140,002,雲林縣,東勢鄉,東北村
10,009,140,003,雲林縣,東勢鄉,嘉隆村
10,009,140,004,雲林縣,東勢鄉,復興村
10,009,140,005,雲林縣,東勢鄉,月眉村
10,009,140,006,雲林縣,東勢鄉,程海村
10,009,140,007,雲林縣,東勢鄉,龍潭村
10,009,140,008,雲林縣,東勢鄉,安南村
10,009,140,009,雲林縣,東勢鄉,昌南村
10,009,140,010,雲林縣,東勢鄉,同安村
10,009,140,011,雲林縣,東勢鄉,新坤村
10,009,140,012,雲林縣,東勢鄉,四美村
10,009,150,001,雲林縣,褒忠鄉,中民村
10,009,150,002,雲林縣,褒忠鄉,埔姜村
10,009,150,003,雲林縣,褒忠鄉,中勝村
10,009,150,004,雲林縣,褒忠鄉,新湖村
10,009,150,005,雲林縣,褒忠鄉,馬鳴村
10,009,150,006,雲林縣,褒忠鄉,有才村
10,009,150,007,雲林縣,褒忠鄉,田洋村
10,009,150,008,雲林縣,褒忠鄉,龍岩村
10,009,150,009,雲林縣,褒忠鄉,潮厝村
10,009,160,001,雲林縣,臺西鄉,台西村
10,009,160,002,雲林縣,臺西鄉,海北村
10,009,160,003,雲林縣,臺西鄉,海南村
10,009,160,004,雲林縣,臺西鄉,海口村
10,009,160,005,雲林縣,臺西鄉,溪頂村
10,009,160,006,雲林縣,臺西鄉,牛厝村
10,009,160,007,雲林縣,臺西鄉,泉州村
10,009,160,008,雲林縣,臺西鄉,光華村
10,009,160,009,雲林縣,臺西鄉,五榔村
10,009,160,010,雲林縣,臺西鄉,山寮村
10,009,160,011,雲林縣,臺西鄉,富琦村
10,009,160,012,雲林縣,臺西鄉,永豐村
10,009,160,013,雲林縣,臺西鄉,和豐村
10,009,160,014,雲林縣,臺西鄉,蚊港村
10,009,160,015,雲林縣,臺西鄉,五港村
10,009,170,001,雲林縣,元長鄉,長南村
10,009,170,002,雲林縣,元長鄉,長北村
10,009,170,003,雲林縣,元長鄉,子茂村
10,009,170,004,雲林縣,元長鄉,後湖村
10,009,170,005,雲林縣,元長鄉,山內村
10,009,170,006,雲林縣,元長鄉,合和村
10,009,170,007,雲林縣,元長鄉,五塊村
10,009,170,008,雲林縣,元長鄉,潭西村
10,009,170,009,雲林縣,元長鄉,潭東村
10,009,170,010,雲林縣,元長鄉,客厝村
10,009,170,011,雲林縣,元長鄉,卓運村
10,009,170,012,雲林縣,元長鄉,頂寮村
10,009,170,013,雲林縣,元長鄉,下寮村
10,009,170,014,雲林縣,元長鄉,龍岩村
10,009,170,015,雲林縣,元長鄉,西莊村
10,009,170,016,雲林縣,元長鄉,鹿北村
10,009,170,017,雲林縣,元長鄉,鹿南村
10,009,170,018,雲林縣,元長鄉,瓦磘村
10,009,170,019,雲林縣,元長鄉,內寮村
10,009,170,020,雲林縣,元長鄉,崙仔村
10,009,170,021,雲林縣,元長鄉,新吉村
10,009,180,001,雲林縣,四湖鄉,四湖村
10,009,180,002,雲林縣,四湖鄉,新庄村
10,009,180,003,雲林縣,四湖鄉,溪底村
10,009,180,004,雲林縣,四湖鄉,鹿場村
10,009,180,005,雲林縣,四湖鄉,湖西村
10,009,180,006,雲林縣,四湖鄉,施湖村
10,009,180,007,雲林縣,四湖鄉,湖寮村
10,009,180,008,雲林縣,四湖鄉,蔡厝村
10,009,180,009,雲林縣,四湖鄉,飛沙村
10,009,180,010,雲林縣,四湖鄉,三姓村
10,009,180,011,雲林縣,四湖鄉,內湖村
10,009,180,012,雲林縣,四湖鄉,羊調村
10,009,180,013,雲林縣,四湖鄉,崙北村
10,009,180,014,雲林縣,四湖鄉,崙南村
10,009,180,015,雲林縣,四湖鄉,廣溝村
10,009,180,016,雲林縣,四湖鄉,萡子村
10,009,180,017,雲林縣,四湖鄉,林厝村
10,009,180,018,雲林縣,四湖鄉,林東村
10,009,180,019,雲林縣,四湖鄉,溪尾村
10,009,180,020,雲林縣,四湖鄉,飛東村
10,009,180,021,雲林縣,四湖鄉,萡東村
10,009,190,001,雲林縣,口湖鄉,湖東村
10,009,190,002,雲林縣,口湖鄉,口湖村
10,009,190,003,雲林縣,口湖鄉,頂湖村
10,009,190,004,雲林縣,口湖鄉,埔北村
10,009,190,005,雲林縣,口湖鄉,埔南村
10,009,190,006,雲林縣,口湖鄉,謝厝村
10,009,190,007,雲林縣,口湖鄉,蚵寮村
10,009,190,008,雲林縣,口湖鄉,下崙村
10,009,190,009,雲林縣,口湖鄉,崙中村
10,009,190,010,雲林縣,口湖鄉,崙東村
10,009,190,011,雲林縣,口湖鄉,青蚶村
10,009,190,012,雲林縣,口湖鄉,港東村
10,009,190,013,雲林縣,口湖鄉,港西村
10,009,190,014,雲林縣,口湖鄉,台子村
10,009,190,015,雲林縣,口湖鄉,成龍村
10,009,190,016,雲林縣,口湖鄉,湖口村
10,009,190,017,雲林縣,口湖鄉,水井村
10,009,190,018,雲林縣,口湖鄉,後厝村
10,009,190,019,雲林縣,口湖鄉,梧南村
10,009,190,020,雲林縣,口湖鄉,梧北村
10,009,190,021,雲林縣,口湖鄉,過港村
10,009,200,001,雲林縣,水林鄉,水北村
10,009,200,002,雲林縣,水林鄉,水南村
10,009,200,003,雲林縣,水林鄉,海埔村
10,009,200,004,雲林縣,水林鄉,土厝村
10,009,200,005,雲林縣,水林鄉,春埔村
10,009,200,006,雲林縣,水林鄉,西井村
10,009,200,007,雲林縣,水林鄉,車港村
10,009,200,008,雲林縣,水林鄉,蘇秦村
10,009,200,009,雲林縣,水林鄉,灣東村
10,009,200,010,雲林縣,水林鄉,灣西村
10,009,200,011,雲林縣,水林鄉,萬興村
10,009,200,012,雲林縣,水林鄉,尖山村
10,009,200,013,雲林縣,水林鄉,大山村
10,009,200,014,雲林縣,水林鄉,大溝村
10,009,200,015,雲林縣,水林鄉,順興村
10,009,200,016,雲林縣,水林鄉,蕃薯村
10,009,200,017,雲林縣,水林鄉,山腳村
10,009,200,018,雲林縣,水林鄉,松北村
10,009,200,019,雲林縣,水林鄉,松中村
10,009,200,020,雲林縣,水林鄉,松西村
10,009,200,021,雲林縣,水林鄉,瓊埔村
10,009,200,022,雲林縣,水林鄉,塭底村
10,009,200,023,雲林縣,水林鄉,後寮村
10,009,200,024,雲林縣,水林鄉,溪墘村
10,010,000,NA,嘉義縣,NA,NA
10,010,010,001,嘉義縣,太保市,太保里
10,010,010,002,嘉義縣,太保市,後庄里
10,010,010,003,嘉義縣,太保市,前潭里
10,010,010,004,嘉義縣,太保市,後潭里
10,010,010,005,嘉義縣,太保市,梅埔里
10,010,010,006,嘉義縣,太保市,春珠里
10,010,010,007,嘉義縣,太保市,崙頂里
10,010,010,008,嘉義縣,太保市,東勢里
10,010,010,009,嘉義縣,太保市,新埤里
10,010,010,010,嘉義縣,太保市,舊埤里
10,010,010,011,嘉義縣,太保市,田尾里
10,010,010,012,嘉義縣,太保市,港尾里
10,010,010,013,嘉義縣,太保市,過溝里
10,010,010,014,嘉義縣,太保市,麻寮里
10,010,010,015,嘉義縣,太保市,南新里
10,010,010,016,嘉義縣,太保市,北新里
10,010,010,017,嘉義縣,太保市,埤鄉里
10,010,010,018,嘉義縣,太保市,安仁里
10,010,020,001,嘉義縣,朴子市,安福里
10,010,020,002,嘉義縣,朴子市,平和里
10,010,020,003,嘉義縣,朴子市,內厝里
10,010,020,004,嘉義縣,朴子市,開元里
10,010,020,005,嘉義縣,朴子市,順天里
10,010,020,006,嘉義縣,朴子市,中正里
10,010,020,007,嘉義縣,朴子市,博厚里
10,010,020,008,嘉義縣,朴子市,文化里
10,010,020,009,嘉義縣,朴子市,永和里
10,010,020,010,嘉義縣,朴子市,竹圍里
10,010,020,011,嘉義縣,朴子市,新寮里
10,010,020,012,嘉義縣,朴子市,双溪里
10,010,020,013,嘉義縣,朴子市,溪口里
10,010,020,014,嘉義縣,朴子市,德興里
10,010,020,015,嘉義縣,朴子市,仁和里
10,010,020,016,嘉義縣,朴子市,大鄉里
10,010,020,017,嘉義縣,朴子市,大葛里
10,010,020,018,嘉義縣,朴子市,佳禾里
10,010,020,019,嘉義縣,朴子市,竹村里
10,010,020,020,嘉義縣,朴子市,崁前里
10,010,020,021,嘉義縣,朴子市,順安里
10,010,020,022,嘉義縣,朴子市,崁後里
10,010,020,023,嘉義縣,朴子市,德家里
10,010,020,024,嘉義縣,朴子市,新庄里
10,010,020,025,嘉義縣,朴子市,梅華里
10,010,020,026,嘉義縣,朴子市,松華里
10,010,020,027,嘉義縣,朴子市,南竹里
10,010,030,001,嘉義縣,布袋鎮,岱江里
10,010,030,002,嘉義縣,布袋鎮,九龍里
10,010,030,003,嘉義縣,布袋鎮,岑海里
10,010,030,004,嘉義縣,布袋鎮,興中里
10,010,030,005,嘉義縣,布袋鎮,光復里
10,010,030,006,嘉義縣,布袋鎮,見龍里
10,010,030,007,嘉義縣,布袋鎮,新厝里
10,010,030,008,嘉義縣,布袋鎮,龍江里
10,010,030,009,嘉義縣,布袋鎮,新岑里
10,010,030,010,嘉義縣,布袋鎮,新民里
10,010,030,011,嘉義縣,布袋鎮,復興里
10,010,030,012,嘉義縣,布袋鎮,好美里
10,010,030,013,嘉義縣,布袋鎮,永安里
10,010,030,014,嘉義縣,布袋鎮,東港里
10,010,030,015,嘉義縣,布袋鎮,江山里
10,010,030,016,嘉義縣,布袋鎮,菜舖里
10,010,030,017,嘉義縣,布袋鎮,考試里
10,010,030,018,嘉義縣,布袋鎮,振寮里
10,010,030,019,嘉義縣,布袋鎮,西安里
10,010,030,020,嘉義縣,布袋鎮,東安里
10,010,030,021,嘉義縣,布袋鎮,中安里
10,010,030,022,嘉義縣,布袋鎮,樹林里
10,010,030,023,嘉義縣,布袋鎮,貴舍里
10,010,040,001,嘉義縣,大林鎮,東林里
10,010,040,002,嘉義縣,大林鎮,西林里
10,010,040,003,嘉義縣,大林鎮,吉林里
10,010,040,004,嘉義縣,大林鎮,平林里
10,010,040,005,嘉義縣,大林鎮,明華里
10,010,040,006,嘉義縣,大林鎮,明和里
10,010,040,007,嘉義縣,大林鎮,排路里
10,010,040,008,嘉義縣,大林鎮,西結里
10,010,040,009,嘉義縣,大林鎮,湖北里
10,010,040,010,嘉義縣,大林鎮,大糖里
10,010,040,011,嘉義縣,大林鎮,大美里
10,010,040,012,嘉義縣,大林鎮,過溪里
10,010,040,013,嘉義縣,大林鎮,中坑里
10,010,040,014,嘉義縣,大林鎮,上林里
10,010,040,015,嘉義縣,大林鎮,中林里
10,010,040,016,嘉義縣,大林鎮,三和里
10,010,040,017,嘉義縣,大林鎮,溝背里
10,010,040,018,嘉義縣,大林鎮,義和里
10,010,040,019,嘉義縣,大林鎮,內林里
10,010,040,020,嘉義縣,大林鎮,三角里
10,010,040,021,嘉義縣,大林鎮,三村里
10,010,050,001,嘉義縣,民雄鄉,東榮村
10,010,050,002,嘉義縣,民雄鄉,中樂村
10,010,050,003,嘉義縣,民雄鄉,西安村
10,010,050,004,嘉義縣,民雄鄉,寮頂村
10,010,050,005,嘉義縣,民雄鄉,福權村
10,010,050,006,嘉義縣,民雄鄉,東湖村
10,010,050,007,嘉義縣,民雄鄉,頂崙村
10,010,050,008,嘉義縣,民雄鄉,菁埔村
10,010,050,009,嘉義縣,民雄鄉,中和村
10,010,050,010,嘉義縣,民雄鄉,平和村
10,010,050,011,嘉義縣,民雄鄉,西昌村
10,010,050,012,嘉義縣,民雄鄉,豊收村
10,010,050,013,嘉義縣,民雄鄉,三興村
10,010,050,014,嘉義縣,民雄鄉,東興村
10,010,050,015,嘉義縣,民雄鄉,鎮北村
10,010,050,016,嘉義縣,民雄鄉,興中村
10,010,050,017,嘉義縣,民雄鄉,興南村
10,010,050,018,嘉義縣,民雄鄉,福興村
10,010,050,019,嘉義縣,民雄鄉,文隆村
10,010,050,020,嘉義縣,民雄鄉,山中村
10,010,050,021,嘉義縣,民雄鄉,中央村
10,010,050,022,嘉義縣,民雄鄉,北斗村
10,010,050,023,嘉義縣,民雄鄉,双福村
10,010,050,024,嘉義縣,民雄鄉,大崎村
10,010,050,025,嘉義縣,民雄鄉,秀林村
10,010,050,026,嘉義縣,民雄鄉,松山村
10,010,050,027,嘉義縣,民雄鄉,金興村
10,010,050,028,嘉義縣,民雄鄉,福樂村
10,010,060,001,嘉義縣,溪口鄉,溪東村
10,010,060,002,嘉義縣,溪口鄉,溪西村
10,010,060,003,嘉義縣,溪口鄉,溪北村
10,010,060,004,嘉義縣,溪口鄉,游東村
10,010,060,005,嘉義縣,溪口鄉,游西村
10,010,060,006,嘉義縣,溪口鄉,柴林村
10,010,060,007,嘉義縣,溪口鄉,林腳村
10,010,060,008,嘉義縣,溪口鄉,美南村
10,010,060,009,嘉義縣,溪口鄉,美北村
10,010,060,010,嘉義縣,溪口鄉,本厝村
10,010,060,011,嘉義縣,溪口鄉,柳溝村
10,010,060,012,嘉義縣,溪口鄉,疊溪村
10,010,060,013,嘉義縣,溪口鄉,妙崙村
10,010,060,014,嘉義縣,溪口鄉,坪頂村
10,010,070,001,嘉義縣,新港鄉,宮前村
10,010,070,002,嘉義縣,新港鄉,宮後村
10,010,070,003,嘉義縣,新港鄉,大興村
10,010,070,004,嘉義縣,新港鄉,福德村
10,010,070,005,嘉義縣,新港鄉,古民村
10,010,070,006,嘉義縣,新港鄉,中庄村
10,010,070,007,嘉義縣,新港鄉,大潭村
10,010,070,008,嘉義縣,新港鄉,西庄村
10,010,070,009,嘉義縣,新港鄉,埤子村
10,010,070,010,嘉義縣,新港鄉,南崙村
10,010,070,011,嘉義縣,新港鄉,北崙村
10,010,070,012,嘉義縣,新港鄉,海瀛村
10,010,070,013,嘉義縣,新港鄉,月眉村
10,010,070,014,嘉義縣,新港鄉,月潭村
10,010,070,015,嘉義縣,新港鄉,溪北村
10,010,070,016,嘉義縣,新港鄉,三間村
10,010,070,017,嘉義縣,新港鄉,中洋村
10,010,070,018,嘉義縣,新港鄉,菜公村
10,010,070,019,嘉義縣,新港鄉,安和村
10,010,070,020,嘉義縣,新港鄉,潭大村
10,010,070,021,嘉義縣,新港鄉,南港村
10,010,070,022,嘉義縣,新港鄉,板頭村
10,010,070,023,嘉義縣,新港鄉,共和村
10,010,080,001,嘉義縣,六腳鄉,蒜頭村
10,010,080,002,嘉義縣,六腳鄉,蒜東村
10,010,080,003,嘉義縣,六腳鄉,蒜南村
10,010,080,004,嘉義縣,六腳鄉,工廠村
10,010,080,005,嘉義縣,六腳鄉,灣南村
10,010,080,006,嘉義縣,六腳鄉,灣北村
10,010,080,007,嘉義縣,六腳鄉,雙涵村
10,010,080,008,嘉義縣,六腳鄉,塗師村
10,010,080,009,嘉義縣,六腳鄉,三義村
10,010,080,010,嘉義縣,六腳鄉,港美村
10,010,080,011,嘉義縣,六腳鄉,豐美村
10,010,080,012,嘉義縣,六腳鄉,六斗村
10,010,080,013,嘉義縣,六腳鄉,崙陽村
10,010,080,014,嘉義縣,六腳鄉,蘇厝村
10,010,080,015,嘉義縣,六腳鄉,竹本村
10,010,080,016,嘉義縣,六腳鄉,永賢村
10,010,080,017,嘉義縣,六腳鄉,魚寮村
10,010,080,018,嘉義縣,六腳鄉,潭墘村
10,010,080,019,嘉義縣,六腳鄉,正義村
10,010,080,020,嘉義縣,六腳鄉,溪厝村
10,010,080,021,嘉義縣,六腳鄉,六腳村
10,010,080,022,嘉義縣,六腳鄉,六南村
10,010,080,023,嘉義縣,六腳鄉,崩山村
10,010,080,024,嘉義縣,六腳鄉,古林村
10,010,080,025,嘉義縣,六腳鄉,更寮村
10,010,090,001,嘉義縣,東石鄉,東石村
10,010,090,002,嘉義縣,東石鄉,猿樹村
10,010,090,003,嘉義縣,東石鄉,型厝村
10,010,090,004,嘉義縣,東石鄉,塭港村
10,010,090,005,嘉義縣,東石鄉,三家村
10,010,090,006,嘉義縣,東石鄉,永屯村
10,010,090,007,嘉義縣,東石鄉,海埔村
10,010,090,008,嘉義縣,東石鄉,龍港村
10,010,090,009,嘉義縣,東石鄉,副瀨村
10,010,090,010,嘉義縣,東石鄉,下揖村
10,010,090,011,嘉義縣,東石鄉,頂揖村
10,010,090,012,嘉義縣,東石鄉,溪下村
10,010,090,013,嘉義縣,東石鄉,港墘村
10,010,090,014,嘉義縣,東石鄉,蔦松村
10,010,090,015,嘉義縣,東石鄉,圍潭村
10,010,090,016,嘉義縣,東石鄉,洲仔村
10,010,090,017,嘉義縣,東石鄉,東崙村
10,010,090,018,嘉義縣,東石鄉,西崙村
10,010,090,019,嘉義縣,東石鄉,塭仔村
10,010,090,020,嘉義縣,東石鄉,網寮村
10,010,090,021,嘉義縣,東石鄉,掌潭村
10,010,090,022,嘉義縣,東石鄉,港口村
10,010,090,023,嘉義縣,東石鄉,鰲鼓村
10,010,100,001,嘉義縣,義竹鄉,岸腳村
10,010,100,002,嘉義縣,義竹鄉,義竹村
10,010,100,003,嘉義縣,義竹鄉,六桂村
10,010,100,004,嘉義縣,義竹鄉,仁里村
10,010,100,005,嘉義縣,義竹鄉,傳芳村
10,010,100,006,嘉義縣,義竹鄉,頭竹村
10,010,100,007,嘉義縣,義竹鄉,五厝村
10,010,100,008,嘉義縣,義竹鄉,中平村
10,010,100,009,嘉義縣,義竹鄉,埤前村
10,010,100,010,嘉義縣,義竹鄉,平溪村
10,010,100,011,嘉義縣,義竹鄉,後鎮村
10,010,100,012,嘉義縣,義竹鄉,北華村
10,010,100,013,嘉義縣,義竹鄉,新店村
10,010,100,014,嘉義縣,義竹鄉,東過村
10,010,100,015,嘉義縣,義竹鄉,西過村
10,010,100,016,嘉義縣,義竹鄉,官和村
10,010,100,017,嘉義縣,義竹鄉,官順村
10,010,100,018,嘉義縣,義竹鄉,新富村
10,010,100,019,嘉義縣,義竹鄉,東光村
10,010,100,020,嘉義縣,義竹鄉,東榮村
10,010,100,021,嘉義縣,義竹鄉,龍蛟村
10,010,100,022,嘉義縣,義竹鄉,溪洲村
10,010,110,001,嘉義縣,鹿草鄉,後寮村
10,010,110,002,嘉義縣,鹿草鄉,鹿東村
10,010,110,003,嘉義縣,鹿草鄉,鹿草村
10,010,110,004,嘉義縣,鹿草鄉,西井村
10,010,110,005,嘉義縣,鹿草鄉,豊稠村
10,010,110,006,嘉義縣,鹿草鄉,重寮村
10,010,110,007,嘉義縣,鹿草鄉,施家村
10,010,110,008,嘉義縣,鹿草鄉,下潭村
10,010,110,009,嘉義縣,鹿草鄉,光潭村
10,010,110,010,嘉義縣,鹿草鄉,碧潭村
10,010,110,011,嘉義縣,鹿草鄉,松竹村
10,010,110,012,嘉義縣,鹿草鄉,竹山村
10,010,110,013,嘉義縣,鹿草鄉,後堀村
10,010,110,014,嘉義縣,鹿草鄉,三角村
10,010,110,015,嘉義縣,鹿草鄉,下麻村
10,010,120,001,嘉義縣,水上鄉,水上村
10,010,120,002,嘉義縣,水上鄉,水頭村
10,010,120,003,嘉義縣,水上鄉,大堀村
10,010,120,004,嘉義縣,水上鄉,大崙村
10,010,120,005,嘉義縣,水上鄉,塗溝村
10,010,120,006,嘉義縣,水上鄉,粗溪村
10,010,120,007,嘉義縣,水上鄉,下寮村
10,010,120,008,嘉義縣,水上鄉,三和村
10,010,120,009,嘉義縣,水上鄉,回歸村
10,010,120,010,嘉義縣,水上鄉,三鎮村
10,010,120,011,嘉義縣,水上鄉,靖和村
10,010,120,012,嘉義縣,水上鄉,南和村
10,010,120,013,嘉義縣,水上鄉,龍德村
10,010,120,014,嘉義縣,水上鄉,溪洲村
10,010,120,015,嘉義縣,水上鄉,柳林村
10,010,120,016,嘉義縣,水上鄉,柳鄉村
10,010,120,017,嘉義縣,水上鄉,柳新村
10,010,120,018,嘉義縣,水上鄉,寬士村
10,010,120,019,嘉義縣,水上鄉,民生村
10,010,120,020,嘉義縣,水上鄉,忠和村
10,010,120,021,嘉義縣,水上鄉,中庄村
10,010,120,022,嘉義縣,水上鄉,南鄉村
10,010,120,023,嘉義縣,水上鄉,三界村
10,010,120,024,嘉義縣,水上鄉,國姓村
10,010,120,025,嘉義縣,水上鄉,內溪村
10,010,120,026,嘉義縣,水上鄉,義興村
10,010,130,001,嘉義縣,中埔鄉,中埔村
10,010,130,002,嘉義縣,中埔鄉,塩舘村
10,010,130,003,嘉義縣,中埔鄉,龍門村
10,010,130,004,嘉義縣,中埔鄉,裕民村
10,010,130,005,嘉義縣,中埔鄉,金蘭村
10,010,130,006,嘉義縣,中埔鄉,富收村
10,010,130,007,嘉義縣,中埔鄉,和睦村
10,010,130,008,嘉義縣,中埔鄉,和美村
10,010,130,009,嘉義縣,中埔鄉,和興村
10,010,130,010,嘉義縣,中埔鄉,隆興村
10,010,130,011,嘉義縣,中埔鄉,義仁村
10,010,130,012,嘉義縣,中埔鄉,社口村
10,010,130,013,嘉義縣,中埔鄉,灣潭村
10,010,130,014,嘉義縣,中埔鄉,石硦村
10,010,130,015,嘉義縣,中埔鄉,頂埔村
10,010,130,016,嘉義縣,中埔鄉,同仁村
10,010,130,017,嘉義縣,中埔鄉,瑞豐村
10,010,130,018,嘉義縣,中埔鄉,沄水村
10,010,130,019,嘉義縣,中埔鄉,三層村
10,010,130,020,嘉義縣,中埔鄉,深坑村
10,010,130,021,嘉義縣,中埔鄉,東興村
10,010,130,022,嘉義縣,中埔鄉,中崙村
10,010,140,001,嘉義縣,竹崎鄉,竹崎村
10,010,140,002,嘉義縣,竹崎鄉,和平村
10,010,140,003,嘉義縣,竹崎鄉,坑頭村
10,010,140,004,嘉義縣,竹崎鄉,沙坑村
10,010,140,005,嘉義縣,竹崎鄉,獅埜村
10,010,140,006,嘉義縣,竹崎鄉,義和村
10,010,140,007,嘉義縣,竹崎鄉,義仁村
